"code","group","article","description"
"S82.425H","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.425J","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.425K","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.425M","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.425N","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.425P","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.425Q","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.425R","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.425S","4","A52465","Nondisplaced transverse fracture of shaft of left fibula, sequela"
"S82.431A","4","A52465","Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.431B","4","A52465","Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.431C","4","A52465","Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.431D","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.431E","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.431F","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.431G","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.431H","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.431J","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.431K","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.431M","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.431N","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.431P","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.431Q","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.431R","4","A52465","Displaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.431S","4","A52465","Displaced oblique fracture of shaft of right fibula, sequela"
"S82.432A","4","A52465","Displaced oblique fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.432B","4","A52465","Displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.432C","4","A52465","Displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.432D","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.432E","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.432F","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.432G","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.432H","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.432J","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.432K","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.432M","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.432N","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.432P","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.432Q","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.432R","4","A52465","Displaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.432S","4","A52465","Displaced oblique fracture of shaft of left fibula, sequela"
"S82.434A","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.434B","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.434C","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.434D","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.434E","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.434F","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.434G","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.434H","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.434J","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.434K","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.434M","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.434N","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.434P","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.434Q","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.434R","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.434S","4","A52465","Nondisplaced oblique fracture of shaft of right fibula, sequela"
"S82.435A","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.435B","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.435C","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.435D","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.435E","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.435F","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.435G","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.435H","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.435J","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.435K","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.435M","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.435N","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.435P","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.435Q","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.435R","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.435S","4","A52465","Nondisplaced oblique fracture of shaft of left fibula, sequela"
"S82.441A","4","A52465","Displaced spiral fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.441B","4","A52465","Displaced spiral fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.441C","4","A52465","Displaced spiral fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.441D","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.441E","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.441F","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.441G","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.441H","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.441J","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.441K","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.441M","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.441N","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.441P","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.441Q","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.441R","4","A52465","Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.441S","4","A52465","Displaced spiral fracture of shaft of right fibula, sequela"
"S82.442A","4","A52465","Displaced spiral fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.442B","4","A52465","Displaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.442C","4","A52465","Displaced spiral fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.442D","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.442E","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.442F","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.442G","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.442H","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.442J","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.442K","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.442M","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.442N","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.442P","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.442Q","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.442R","4","A52465","Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.442S","4","A52465","Displaced spiral fracture of shaft of left fibula, sequela"
"S82.444A","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.444B","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.444C","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.444D","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.444E","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.444F","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.444G","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.444H","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.444J","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.444K","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.444M","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.444N","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.444P","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.444Q","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.444R","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.444S","4","A52465","Nondisplaced spiral fracture of shaft of right fibula, sequela"
"S82.445A","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.445B","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.445C","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.445D","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.445E","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.445F","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.445G","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.445H","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.445J","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.445K","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.445M","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.445N","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.445P","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.445Q","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.445R","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.445S","4","A52465","Nondisplaced spiral fracture of shaft of left fibula, sequela"
"S82.451A","4","A52465","Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.451B","4","A52465","Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.451C","4","A52465","Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.451D","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.451E","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.451F","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.451G","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.451H","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.451J","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.451K","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.451M","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.451N","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.451P","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.451Q","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.451R","4","A52465","Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.451S","4","A52465","Displaced comminuted fracture of shaft of right fibula, sequela"
"S82.452A","4","A52465","Displaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.452B","4","A52465","Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.452C","4","A52465","Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.452D","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.452E","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.452F","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.452G","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.452H","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.452J","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.452K","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.452M","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.452N","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.452P","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.452Q","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.452R","4","A52465","Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.452S","4","A52465","Displaced comminuted fracture of shaft of left fibula, sequela"
"S82.454A","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.454B","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.454C","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.454D","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.454E","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.454F","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.454G","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.454H","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.454J","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.454K","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.454M","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.454N","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.454P","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.454Q","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.454R","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.454S","4","A52465","Nondisplaced comminuted fracture of shaft of right fibula, sequela"
"S82.455A","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.455B","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.455C","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.455D","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.455E","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.455F","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.455G","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.455H","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.455J","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.455K","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.455M","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.455N","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.455P","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.455Q","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.455R","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.455S","4","A52465","Nondisplaced comminuted fracture of shaft of left fibula, sequela"
"S82.461A","4","A52465","Displaced segmental fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.461B","4","A52465","Displaced segmental fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.461C","4","A52465","Displaced segmental fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.461D","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.461E","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.461F","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.461G","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.461H","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.461J","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.461K","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.461M","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.461N","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.461P","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.461Q","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.461R","4","A52465","Displaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.461S","4","A52465","Displaced segmental fracture of shaft of right fibula, sequela"
"S82.462A","4","A52465","Displaced segmental fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.462B","4","A52465","Displaced segmental fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.462C","4","A52465","Displaced segmental fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.462D","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.462E","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.462F","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.462G","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.462H","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.462J","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.462K","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.462M","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.462N","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.462P","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.462Q","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.462R","4","A52465","Displaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.462S","4","A52465","Displaced segmental fracture of shaft of left fibula, sequela"
"S82.464A","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.464B","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.464C","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.464D","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.464E","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.464F","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.464G","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
