"code","group","article","description"
"C83.92","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes"
"C83.93","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes"
"C83.94","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C83.95","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C83.96","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes"
"C83.97","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, spleen"
"C83.98","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites"
"C83.99","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites"
"C83.9A","4","A52479","Non-follicular (diffuse) lymphoma, unspecified, in remission"
"C84.00","4","A52479","Mycosis fungoides, unspecified site"
"C84.01","4","A52479","Mycosis fungoides, lymph nodes of head, face, and neck"
"C84.02","4","A52479","Mycosis fungoides, intrathoracic lymph nodes"
"C84.03","4","A52479","Mycosis fungoides, intra-abdominal lymph nodes"
"C84.04","4","A52479","Mycosis fungoides, lymph nodes of axilla and upper limb"
"C84.05","4","A52479","Mycosis fungoides, lymph nodes of inguinal region and lower limb"
"C84.06","4","A52479","Mycosis fungoides, intrapelvic lymph nodes"
"C84.07","4","A52479","Mycosis fungoides, spleen"
"C84.08","4","A52479","Mycosis fungoides, lymph nodes of multiple sites"
"C84.09","4","A52479","Mycosis fungoides, extranodal and solid organ sites"
"C84.0A","4","A52479","Mycosis fungoides, in remission"
"C84.10","4","A52479","Sezary disease, unspecified site"
"C84.11","4","A52479","Sezary disease, lymph nodes of head, face, and neck"
"C84.12","4","A52479","Sezary disease, intrathoracic lymph nodes"
"C84.13","4","A52479","Sezary disease, intra-abdominal lymph nodes"
"C84.14","4","A52479","Sezary disease, lymph nodes of axilla and upper limb"
"C84.15","4","A52479","Sezary disease, lymph nodes of inguinal region and lower limb"
"C84.16","4","A52479","Sezary disease, intrapelvic lymph nodes"
"C84.17","4","A52479","Sezary disease, spleen"
"C84.18","4","A52479","Sezary disease, lymph nodes of multiple sites"
"C84.19","4","A52479","Sezary disease, extranodal and solid organ sites"
"C84.1A","4","A52479","Sezary disease, in remission"
"C84.40","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, unspecified site"
"C84.41","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck"
"C84.42","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes"
"C84.43","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes"
"C84.44","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb"
"C84.45","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of inguinal region and lower limb"
"C84.46","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes"
"C84.47","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, spleen"
"C84.48","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites"
"C84.49","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites"
"C84.4A","4","A52479","Peripheral T-cell lymphoma, not elsewhere classified, in remission"
"C84.60","4","A52479","Anaplastic large cell lymphoma, ALK-positive, unspecified site"
"C84.61","4","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck"
"C84.62","4","A52479","Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes"
"C84.63","4","A52479","Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes"
"C84.64","4","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb"
"C84.65","4","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb"
"C84.66","4","A52479","Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes"
"C84.67","4","A52479","Anaplastic large cell lymphoma, ALK-positive, spleen"
"C84.68","4","A52479","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites"
"C84.69","4","A52479","Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites"
"C84.6A","4","A52479","Anaplastic large cell lymphoma, ALK-positive, in remission"
"C84.70","4","A52479","Anaplastic large cell lymphoma, ALK-negative, unspecified site"
"C84.71","4","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck"
"C84.72","4","A52479","Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes"
"C84.73","4","A52479","Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes"
"C84.74","4","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb"
"C84.75","4","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb"
"C84.76","4","A52479","Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes"
"C84.77","4","A52479","Anaplastic large cell lymphoma, ALK-negative, spleen"
"C84.78","4","A52479","Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites"
"C84.79","4","A52479","Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites"
"C84.7A","4","A52479","Anaplastic large cell lymphoma, ALK-negative, breast"
"C84.7B","4","A52479","Anaplastic large cell lymphoma, ALK-negative, in remission"
"C84.A0","4","A52479","Cutaneous T-cell lymphoma, unspecified, unspecified site"
"C84.A1","4","A52479","Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck"
"C84.A2","4","A52479","Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes"
"C84.A3","4","A52479","Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes"
"C84.A4","4","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C84.A5","4","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C84.A6","4","A52479","Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes"
"C84.A7","4","A52479","Cutaneous T-cell lymphoma, unspecified, spleen"
"C84.A8","4","A52479","Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites"
"C84.A9","4","A52479","Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites"
"C84.AA","4","A52479","Cutaneous T-cell lymphoma, unspecified, in remission"
"C84.Z0","4","A52479","Other mature T/NK-cell lymphomas, unspecified site"
"C84.Z1","4","A52479","Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck"
"C84.Z2","4","A52479","Other mature T/NK-cell lymphomas, intrathoracic lymph nodes"
"C84.Z3","4","A52479","Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes"
"C84.Z4","4","A52479","Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb"
"C84.Z5","4","A52479","Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb"
"C84.Z6","4","A52479","Other mature T/NK-cell lymphomas, intrapelvic lymph nodes"
"C84.Z7","4","A52479","Other mature T/NK-cell lymphomas, spleen"
"C84.Z8","4","A52479","Other mature T/NK-cell lymphomas, lymph nodes of multiple sites"
"C84.Z9","4","A52479","Other mature T/NK-cell lymphomas, extranodal and solid organ sites"
"C84.ZA","4","A52479","Other mature T/NK-cell lymphomas, in remission"
"C84.90","4","A52479","Mature T/NK-cell lymphomas, unspecified, unspecified site"
"C84.91","4","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck"
"C84.92","4","A52479","Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes"
"C84.93","4","A52479","Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes"
"C84.94","4","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb"
"C84.95","4","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb"
"C84.96","4","A52479","Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes"
"C84.97","4","A52479","Mature T/NK-cell lymphomas, unspecified, spleen"
"C84.98","4","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites"
"C84.99","4","A52479","Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites"
"C84.9A","4","A52479","Mature T/NK-cell lymphomas, unspecified, in remission"
"C85.10","4","A52479","Unspecified B-cell lymphoma, unspecified site"
"C85.11","4","A52479","Unspecified B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.12","4","A52479","Unspecified B-cell lymphoma, intrathoracic lymph nodes"
"C85.13","4","A52479","Unspecified B-cell lymphoma, intra-abdominal lymph nodes"
"C85.14","4","A52479","Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.15","4","A52479","Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.16","4","A52479","Unspecified B-cell lymphoma, intrapelvic lymph nodes"
"C85.17","4","A52479","Unspecified B-cell lymphoma, spleen"
"C85.18","4","A52479","Unspecified B-cell lymphoma, lymph nodes of multiple sites"
"C85.19","4","A52479","Unspecified B-cell lymphoma, extranodal and solid organ sites"
"C85.1A","4","A52479","Unspecified B-cell lymphoma, in remission"
"C85.20","4","A52479","Mediastinal (thymic) large B-cell lymphoma, unspecified site"
"C85.21","4","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.22","4","A52479","Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes"
"C85.23","4","A52479","Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes"
"C85.24","4","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.25","4","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.26","4","A52479","Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes"
"C85.27","4","A52479","Mediastinal (thymic) large B-cell lymphoma, spleen"
"C85.28","4","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites"
"C85.29","4","A52479","Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites"
"C85.2A","4","A52479","Mediastinal (thymic) large B-cell lymphoma, in remission"
"C85.80","4","A52479","Other specified types of non-Hodgkin lymphoma, unspecified site"
"C85.81","4","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C85.82","4","A52479","Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes"
"C85.83","4","A52479","Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes"
"C85.84","4","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C85.85","4","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C85.86","4","A52479","Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes"
"C85.87","4","A52479","Other specified types of non-Hodgkin lymphoma, spleen"
"C85.88","4","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites"
"C85.89","4","A52479","Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites"
"C85.8A","4","A52479","Other specified types of non-Hodgkin lymphoma, in remission"
"C85.90","4","A52479","Non-Hodgkin lymphoma, unspecified, unspecified site"
"C85.91","4","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck"
"C85.92","4","A52479","Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
"C85.93","4","A52479","Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes"
"C85.94","4","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C85.95","4","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C85.96","4","A52479","Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes"
"C85.97","4","A52479","Non-Hodgkin lymphoma, unspecified, spleen"
"C85.98","4","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites"
"C85.99","4","A52479","Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites"
"C85.9A","4","A52479","Non-Hodgkin lymphoma, unspecified, in remission"
"C86.00","4","A52479","Extranodal NK/T-cell lymphoma, nasal type not having achieved remission"
"C86.01","4","A52479","Extranodal NK/T-cell lymphoma, nasal type, in remission"
"C86.10","4","A52479","Hepatosplenic T-cell lymphoma not having achieved remission"
"C86.11","4","A52479","Hepatosplenic T-cell lymphoma, in remission"
"C86.20","4","A52479","Enteropathy-type (intestinal) T-cell lymphoma not having achieved remission"
"C86.21","4","A52479","Enteropathy-type (intestinal) T-cell lymphoma, in remission"
"C86.30","4","A52479","Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission"
"C86.31","4","A52479","Subcutaneous panniculitis-like T-cell lymphoma, in remission"
"C86.40","4","A52479","Blastic NK-cell lymphoma not having achieved remission"
"C86.41","4","A52479","Blastic NK-cell lymphoma, in remission"
"C86.50","4","A52479","Angioimmunoblastic T-cell lymphoma not having achieved remission"
"C86.51","4","A52479","Angioimmunoblastic T-cell lymphoma, in remission"
"C86.60","4","A52479","Primary cutaneous CD30-positive T-cell proliferations not having achieved remission"
"C86.61","4","A52479","Primary cutaneous CD30-positive T-cell proliferations, in remission"
"C88.20","4","A52479","Heavy chain disease not having achieved remission"
"C88.21","4","A52479","Heavy chain disease, in remission"
"C88.30","4","A52479","Immunoproliferative small intestinal disease not having achieved remission"
"C88.31","4","A52479","Immunoproliferative small intestinal disease, in remission"
"C88.40","4","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma) not having achieved remission"
"C88.41","4","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma), in remission"
"C88.80","4","A52479","Other malignant immunoproliferative diseases not having achieved remission"
"C88.81","4","A52479","Other malignant immunoproliferative diseases, in remission"
"C88.90","4","A52479","Malignant immunoproliferative disease, unspecified not having achieved remission"
"C88.91","4","A52479","Malignant immunoproliferative disease, unspecified, in remission"
"C90.00","4","A52479","Multiple myeloma not having achieved remission"
"C90.01","4","A52479","Multiple myeloma in remission"
"C90.02","4","A52479","Multiple myeloma in relapse"
"C90.10","4","A52479","Plasma cell leukemia not having achieved remission"
"C90.11","4","A52479","Plasma cell leukemia in remission"
"C90.12","4","A52479","Plasma cell leukemia in relapse"
"C90.20","4","A52479","Extramedullary plasmacytoma not having achieved remission"
"C90.21","4","A52479","Extramedullary plasmacytoma in remission"
"C90.22","4","A52479","Extramedullary plasmacytoma in relapse"
"C90.30","4","A52479","Solitary plasmacytoma not having achieved remission"
"C90.31","4","A52479","Solitary plasmacytoma in remission"
"C90.32","4","A52479","Solitary plasmacytoma in relapse"
"C91.00","4","A52479","Acute lymphoblastic leukemia not having achieved remission"
"C91.01","4","A52479","Acute lymphoblastic leukemia, in remission"
"C91.02","4","A52479","Acute lymphoblastic leukemia, in relapse"
"C91.10","4","A52479","Chronic lymphocytic leukemia of B-cell type not having achieved remission"
"C91.11","4","A52479","Chronic lymphocytic leukemia of B-cell type in remission"
"C91.12","4","A52479","Chronic lymphocytic leukemia of B-cell type in relapse"
"C91.30","4","A52479","Prolymphocytic leukemia of B-cell type not having achieved remission"
"C91.31","4","A52479","Prolymphocytic leukemia of B-cell type, in remission"
"C91.32","4","A52479","Prolymphocytic leukemia of B-cell type, in relapse"
"C91.40","4","A52479","Hairy cell leukemia not having achieved remission"
"C91.41","4","A52479","Hairy cell leukemia, in remission"
"C91.42","4","A52479","Hairy cell leukemia, in relapse"
"C91.50","4","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission"
"C91.51","4","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission"
"C91.52","4","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse"
"C91.60","4","A52479","Prolymphocytic leukemia of T-cell type not having achieved remission"
"C91.61","4","A52479","Prolymphocytic leukemia of T-cell type, in remission"
"C91.62","4","A52479","Prolymphocytic leukemia of T-cell type, in relapse"
"C91.A0","4","A52479","Mature B-cell leukemia Burkitt-type not having achieved remission"
"C91.A1","4","A52479","Mature B-cell leukemia Burkitt-type, in remission"
"C91.A2","4","A52479","Mature B-cell leukemia Burkitt-type, in relapse"
"C91.Z0","4","A52479","Other lymphoid leukemia not having achieved remission"
"C91.Z1","4","A52479","Other lymphoid leukemia, in remission"
"C91.Z2","4","A52479","Other lymphoid leukemia, in relapse"
"C91.90","4","A52479","Lymphoid leukemia, unspecified not having achieved remission"
"C91.91","4","A52479","Lymphoid leukemia, unspecified, in remission"
"C91.92","4","A52479","Lymphoid leukemia, unspecified, in relapse"
"C92.00","4","A52479","Acute myeloblastic leukemia, not having achieved remission"
"C92.01","4","A52479","Acute myeloblastic leukemia, in remission"
"C92.02","4","A52479","Acute myeloblastic leukemia, in relapse"
"C92.20","4","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission"
"C92.21","4","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission"
"C92.22","4","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse"
"C92.40","4","A52479","Acute promyelocytic leukemia, not having achieved remission"
"C92.41","4","A52479","Acute promyelocytic leukemia, in remission"
"C92.42","4","A52479","Acute promyelocytic leukemia, in relapse"
"C92.50","4","A52479","Acute myelomonocytic leukemia, not having achieved remission"
"C92.51","4","A52479","Acute myelomonocytic leukemia, in remission"
"C92.52","4","A52479","Acute myelomonocytic leukemia, in relapse"
"C92.60","4","A52479","Acute myeloid leukemia with 11q23-abnormality not having achieved remission"
"C92.61","4","A52479","Acute myeloid leukemia with 11q23-abnormality in remission"
"C92.62","4","A52479","Acute myeloid leukemia with 11q23-abnormality in relapse"
"C92.A0","4","A52479","Acute myeloid leukemia with multilineage dysplasia, not having achieved remission"
"C92.A1","4","A52479","Acute myeloid leukemia with multilineage dysplasia, in remission"
"C92.A2","4","A52479","Acute myeloid leukemia with multilineage dysplasia, in relapse"
"C93.00","4","A52479","Acute monoblastic/monocytic leukemia, not having achieved remission"
"C93.01","4","A52479","Acute monoblastic/monocytic leukemia, in remission"
"C93.02","4","A52479","Acute monoblastic/monocytic leukemia, in relapse"
"C93.90","4","A52479","Monocytic leukemia, unspecified, not having achieved remission"
"C93.91","4","A52479","Monocytic leukemia, unspecified in remission"
"C93.92","4","A52479","Monocytic leukemia, unspecified in relapse"
"C96.0","4","A52479","Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis"
"C96.4","4","A52479","Sarcoma of dendritic cells (accessory cells)"
"C96.A","4","A52479","Histiocytic sarcoma"
"C96.Z","4","A52479","Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue"
"C96.9","4","A52479","Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
"D15.0","4","A52479","Benign neoplasm of thymus"
"D37.1","4","A52479","Neoplasm of uncertain behavior of stomach"
"D37.2","4","A52479","Neoplasm of uncertain behavior of small intestine"
"D37.3","4","A52479","Neoplasm of uncertain behavior of appendix"
"D37.4","4","A52479","Neoplasm of uncertain behavior of colon"
"D37.5","4","A52479","Neoplasm of uncertain behavior of rectum"
"D37.8","4","A52479","Neoplasm of uncertain behavior of other specified digestive organs"
"D37.9","4","A52479","Neoplasm of uncertain behavior of digestive organ, unspecified"
"D39.2","4","A52479","Neoplasm of uncertain behavior of placenta"
"D43.0","4","A52479","Neoplasm of uncertain behavior of brain, supratentorial"
"D43.1","4","A52479","Neoplasm of uncertain behavior of brain, infratentorial"
"D43.2","4","A52479","Neoplasm of uncertain behavior of brain, unspecified"
"D43.4","4","A52479","Neoplasm of uncertain behavior of spinal cord"
"D47.Z1","4","A52479","Post-transplant lymphoproliferative disorder (PTLD)"
"D47.Z9","4","A52479","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
"D49.511","4","A52479","Neoplasm of unspecified behavior of right kidney"
"D49.512","4","A52479","Neoplasm of unspecified behavior of left kidney"
"D49.519","4","A52479","Neoplasm of unspecified behavior of unspecified kidney"
"D49.59","4","A52479","Neoplasm of unspecified behavior of other genitourinary organ"
"G73.1","4","A52479","Lambert-Eaton syndrome in neoplastic disease"
"Z48.290","4","A52479","Encounter for aftercare following bone marrow transplant"
"Z85.00","4","A52479","Personal history of malignant neoplasm of unspecified digestive organ"
"Z85.01","4","A52479","Personal history of malignant neoplasm of esophagus"
"Z85.020","4","A52479","Personal history of malignant carcinoid tumor of stomach"
"Z85.028","4","A52479","Personal history of other malignant neoplasm of stomach"
"Z85.030","4","A52479","Personal history of malignant carcinoid tumor of large intestine"
"Z85.040","4","A52479","Personal history of malignant carcinoid tumor of rectum"
"Z85.05","4","A52479","Personal history of malignant neoplasm of liver"
"Z85.060","4","A52479","Personal history of malignant carcinoid tumor of small intestine"
"Z85.110","4","A52479","Personal history of malignant carcinoid tumor of bronchus and lung"
"Z85.118","4","A52479","Personal history of other malignant neoplasm of bronchus and lung"
"Z85.230","4","A52479","Personal history of malignant carcinoid tumor of thymus"
"Z85.3","4","A52479","Personal history of malignant neoplasm of breast"
"Z85.40","4","A52479","Personal history of malignant neoplasm of unspecified female genital organ"
"Z85.41","4","A52479","Personal history of malignant neoplasm of cervix uteri"
"Z85.42","4","A52479","Personal history of malignant neoplasm of other parts of uterus"
"Z85.43","4","A52479","Personal history of malignant neoplasm of ovary"
"Z85.44","4","A52479","Personal history of malignant neoplasm of other female genital organs"
"Z85.46","4","A52479","Personal history of malignant neoplasm of prostate"
"Z85.47","4","A52479","Personal history of malignant neoplasm of testis"
"Z85.4A","4","A52479","Personal history of malignant neoplasm of fallopian tube(s)"
"Z85.51","4","A52479","Personal history of malignant neoplasm of bladder"
"Z85.520","4","A52479","Personal history of malignant carcinoid tumor of kidney"
"Z85.528","4","A52479","Personal history of other malignant neoplasm of kidney"
"Z85.53","4","A52479","Personal history of malignant neoplasm of renal pelvis"
"Z85.6","4","A52479","Personal history of leukemia"
"Z85.71","4","A52479","Personal history of Hodgkin lymphoma"
"Z85.72","4","A52479","Personal history of non-Hodgkin lymphomas"
"Z85.79","4","A52479","Personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues"
"Z85.821","4","A52479","Personal history of Merkel cell carcinoma"
"Z85.830","4","A52479","Personal history of malignant neoplasm of bone"
"Z85.831","4","A52479","Personal history of malignant neoplasm of soft tissue"
"Z85.840","4","A52479","Personal history of malignant neoplasm of eye"
"Z85.841","4","A52479","Personal history of malignant neoplasm of brain"
"Z85.850","4","A52479","Personal history of malignant neoplasm of thyroid"
"Z85.858","4","A52479","Personal history of malignant neoplasm of other endocrine glands"
"Z85.89","4","A52479","Personal history of malignant neoplasm of other organs and systems"
"Z94.81","4","A52479","Bone marrow transplant status"
"C15.3","5","A52479","Malignant neoplasm of upper third of esophagus"
"C15.4","5","A52479","Malignant neoplasm of middle third of esophagus"
"C15.5","5","A52479","Malignant neoplasm of lower third of esophagus"
"C15.8","5","A52479","Malignant neoplasm of overlapping sites of esophagus"
"C15.9","5","A52479","Malignant neoplasm of esophagus, unspecified"
"C16.0","5","A52479","Malignant neoplasm of cardia"
"C16.1","5","A52479","Malignant neoplasm of fundus of stomach"
"C16.2","5","A52479","Malignant neoplasm of body of stomach"
"C16.3","5","A52479","Malignant neoplasm of pyloric antrum"
"C16.4","5","A52479","Malignant neoplasm of pylorus"
"C16.5","5","A52479","Malignant neoplasm of lesser curvature of stomach, unspecified"
"C16.6","5","A52479","Malignant neoplasm of greater curvature of stomach, unspecified"
"C16.8","5","A52479","Malignant neoplasm of overlapping sites of stomach"
"C16.9","5","A52479","Malignant neoplasm of stomach, unspecified"
"C17.0","5","A52479","Malignant neoplasm of duodenum"
"C17.1","5","A52479","Malignant neoplasm of jejunum"
"C17.2","5","A52479","Malignant neoplasm of ileum"
"C17.3","5","A52479","Meckel's diverticulum, malignant"
"C17.8","5","A52479","Malignant neoplasm of overlapping sites of small intestine"
"C17.9","5","A52479","Malignant neoplasm of small intestine, unspecified"
"C18.0","5","A52479","Malignant neoplasm of cecum"
"C18.1","5","A52479","Malignant neoplasm of appendix"
"C18.2","5","A52479","Malignant neoplasm of ascending colon"
"C18.3","5","A52479","Malignant neoplasm of hepatic flexure"
"C18.4","5","A52479","Malignant neoplasm of transverse colon"
"C18.5","5","A52479","Malignant neoplasm of splenic flexure"
"C18.6","5","A52479","Malignant neoplasm of descending colon"
"C18.7","5","A52479","Malignant neoplasm of sigmoid colon"
"C18.8","5","A52479","Malignant neoplasm of overlapping sites of colon"
"C18.9","5","A52479","Malignant neoplasm of colon, unspecified"
"C19","5","A52479","Malignant neoplasm of rectosigmoid junction"
"C20","5","A52479","Malignant neoplasm of rectum"
"C21.0","5","A52479","Malignant neoplasm of anus, unspecified"
"C21.1","5","A52479","Malignant neoplasm of anal canal"
"C21.2","5","A52479","Malignant neoplasm of cloacogenic zone"
"C21.8","5","A52479","Malignant neoplasm of overlapping sites of rectum, anus and anal canal"
"C22.0","5","A52479","Liver cell carcinoma"
"C22.1","5","A52479","Intrahepatic bile duct carcinoma"
"C22.2","5","A52479","Hepatoblastoma"
"C22.3","5","A52479","Angiosarcoma of liver"
"C22.4","5","A52479","Other sarcomas of liver"
"C22.7","5","A52479","Other specified carcinomas of liver"
"C22.8","5","A52479","Malignant neoplasm of liver, primary, unspecified as to type"
"C22.9","5","A52479","Malignant neoplasm of liver, not specified as primary or secondary"
"C23","5","A52479","Malignant neoplasm of gallbladder"
"C24.0","5","A52479","Malignant neoplasm of extrahepatic bile duct"
"C24.1","5","A52479","Malignant neoplasm of ampulla of Vater"
"C24.8","5","A52479","Malignant neoplasm of overlapping sites of biliary tract"
"C24.9","5","A52479","Malignant neoplasm of biliary tract, unspecified"
"C25.0","5","A52479","Malignant neoplasm of head of pancreas"
"C25.1","5","A52479","Malignant neoplasm of body of pancreas"
"C25.2","5","A52479","Malignant neoplasm of tail of pancreas"
"C25.3","5","A52479","Malignant neoplasm of pancreatic duct"
"C25.4","5","A52479","Malignant neoplasm of endocrine pancreas"
"C25.7","5","A52479","Malignant neoplasm of other parts of pancreas"
"C25.8","5","A52479","Malignant neoplasm of overlapping sites of pancreas"
"C25.9","5","A52479","Malignant neoplasm of pancreas, unspecified"
"C26.0","5","A52479","Malignant neoplasm of intestinal tract, part unspecified"
"C26.1","5","A52479","Malignant neoplasm of spleen"
"C26.9","5","A52479","Malignant neoplasm of ill-defined sites within the digestive system"
"C40.00","5","A52479","Malignant neoplasm of scapula and long bones of unspecified upper limb"
"C40.01","5","A52479","Malignant neoplasm of scapula and long bones of right upper limb"
"C40.02","5","A52479","Malignant neoplasm of scapula and long bones of left upper limb"
"C40.10","5","A52479","Malignant neoplasm of short bones of unspecified upper limb"
"C40.11","5","A52479","Malignant neoplasm of short bones of right upper limb"
"C40.12","5","A52479","Malignant neoplasm of short bones of left upper limb"
"C40.20","5","A52479","Malignant neoplasm of long bones of unspecified lower limb"
"C40.21","5","A52479","Malignant neoplasm of long bones of right lower limb"
"C40.22","5","A52479","Malignant neoplasm of long bones of left lower limb"
"C40.30","5","A52479","Malignant neoplasm of short bones of unspecified lower limb"
"C40.31","5","A52479","Malignant neoplasm of short bones of right lower limb"
"C40.32","5","A52479","Malignant neoplasm of short bones of left lower limb"
"C40.80","5","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of unspecified limb"
"C40.81","5","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb"
"C40.82","5","A52479","Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb"
